OID,ELE_NS,ELE_NAME,LABEL_ZH,LABEL_EN,LABEL_TYPE,ELE_TYPE,ELE_SUBGROUP,ELE_BALANCE,ELE_PERIOD,ELE_ISABSTRACT,ELE_ISNILL
162240,c-ross,CounterpartyDefaultRiskForwardForeignExchangeContractsAndInterestRateSwapsForPurposeOfHedgingNetValue,交易对手违约风险，套期保值外汇远期和利率互换，债权净额,"Counterparty default risk, forward foreign exchange contracts and interest rate swaps for purpose of hedging, net value",标准标签,xbrli:monetaryItemType,xbrli:item,debit,instant,FALSE,TRUE
162243,c-ross,SpreadRiskOfAssetsFixedIncomeTrustPlansDetailsLineNumberAxis,利差风险所涉资产明细表，固定收益类信托计划，行次 [axis],"Spread risk of assets, fixed-income trust plans, details, line number [axis]",标准标签,xbrli:stringItemType,xbrldt:dimensionItem,,duration,TRUE,TRUE
162251,c-ross,NonLifeReinsuranceBusinessProportionalPropertyReinsuranceMember,非寿险再保险业务，比例财产险 [member],"Non-life reinsurance business, proportional property reinsurance [member]",标准标签,nonnum:domainItemType,xbrli:item,,duration,TRUE,TRUE
162254,c-ross,EquityPriceRiskUnlistedEquitiesAdmittedValue,权益价格风险，未上市股权，认可价值,"Equity price risk, unlisted equities, admitted value",标准标签,xbrli:monetaryItemType,xbrli:item,debit,instant,FALSE,TRUE
162279,c-ross,LiquidityRiskBookValueOfAssetsAndLiabilitiesAbstract,流动性风险，资产和负债的账面价值 [abstract],"Liquidity risk, book value of assets and liabilities [abstract]",标准标签,xbrli:stringItemType,xbrli:item,,duration,TRUE,TRUE
162281,c-ross,CounterpartyDefaultRiskForwardForeignExchangeContractsAndInterestRateSwapsForPurposeOfHedgingAbstract,CR14-交易对手违约风险，套期保值外汇远期和利率互换 [abstract],"CR14-Counterparty default risk, forward foreign exchange contracts and interest rate swaps for purpose of hedging [abstract]",标准标签,xbrli:stringItemType,xbrli:item,,duration,TRUE,TRUE
162285,c-ross,EquityPriceRiskStockQualifiedHedgingTable,权益价格风险，股票（符合条件的套期保值） [table],"Equity price risk, stock (qualified hedging) [table]",标准标签,xbrli:stringItemType,xbrldt:hypercubeItem,,duration,TRUE,TRUE
162286,c-ross,LiquidityRiskProjectOnCashOutflowsFromOperatingActivitiesBusinessInNextQuarterConversionCoefficient,流动性风险，未来一个季度内的经营活动（业务）现金流出预测，折算系数,"Liquidity risk, project on cash outflows from operating activities (business) in next quarter, conversion coefficient",标准标签,xbrli:pureItemType,xbrli:item,,instant,FALSE,TRUE
162288,c-ross,CounterpartyDefaultRiskCashAndLiquidityManagementInstrumentsBaseRiskFactor,交易对手违约风险，现金及流动性管理工具，基础因子,"Counterparty default risk, cash and liquidity management instruments, base risk factor",标准标签,xbrli:pureItemType,xbrli:item,,instant,FALSE,TRUE
162290,c-ross,InterestRateRiskInterestRateDerivativesGovernmentBondFuturesQualifiedHedgingSecurityCode,利率风险，利率类金融衍生品，国债期货（符合条件套保），证券代码,"Interest rate risk, interest rate derivatives, government bond futures (qualified hedging), security code",标准标签,xbrli:stringItemType,xbrli:item,,instant,FALSE,TRUE
162295,c-ross,OutstandingBenefitsReserveOfLifeInsuranceContractUnderAccountingStandard,会计准则下寿险合同未到期责任准备金,Outstanding benefits reserve of life insurance contract under accounting standard,标准标签,xbrli:monetaryItemType,xbrli:item,credit,instant,FALSE,TRUE
162298,c-ross,EquityPriceRiskUnlistedEquitiesHeldByCompanyDirectlyAbstract,MR11-权益价格风险，公司直接持有的未上市股权 [abstract],"MR11-Equity price risk, unlisted equities held by company directly [abstract]",标准标签,xbrli:stringItemType,xbrli:item,,duration,TRUE,TRUE
162307,c-ross,AdmittedAssetsUnderSolvencyII,偿二代下认可资产,Admitted assets under Solvency II,标准标签,xbrli:monetaryItemType,xbrli:item,debit,instant,FALSE,TRUE
162321,c-ross,PriceRiskOfOverseasFixedIncomeInvestmentAssetsDetailsLineItems,境外固定收益类资产价格风险所涉资产明细表 [line items],"Price risk of overseas fixed-income investment assets, details [line items]",标准标签,xbrli:stringItemType,xbrli:item,,duration,TRUE,TRUE
162324,c-ross,EquityPriceRiskStockNoHedgingAndUnqualifiedHedgingStockCode,权益价格风险，股票（未套保及不符合条件的套保），股票代码,"Equity price risk, stock (no hedging and unqualified hedging), stock code",标准标签,xbrli:stringItemType,xbrli:item,,instant,FALSE,TRUE
162338,c-ross,LiquidityRiskProjectOnCashFlowsOtherCashPaymentRelatingToFinancingActivities,流动性风险，现金流预测，支付其他与筹资活动有关的现金,"Liquidity risk, project on cash flows, other cash payment relating to financing activities",标准标签,xbrli:monetaryItemType,xbrli:item,credit,instant,FALSE,TRUE
162345,c-ross,CounterpartyDefaultRiskInwardReinsuranceAssetsMinimumCapital,交易对手违约风险，分入业务再保险资产，最低资本,"Counterparty default risk, inward reinsurance assets, minimum capital",标准标签,xbrli:monetaryItemType,xbrli:item,,instant,FALSE,TRUE
162347,c-ross,EquityPriceRiskStockQualifiedHedgingRiskExposureOfHedgedStock,权益价格风险，股票（符合条件的套期保值），被套期股票的风险暴露,"Equity price risk, stock (qualified hedging), risk exposure of hedged stock",标准标签,xbrli:monetaryItemType,xbrli:item,,instant,FALSE,TRUE
162348,c-ross,SolvencyReportContactPersonsMobilePhoneNumber,偿付能力报告联系人移动电话,"Solvency report, contact person's mobile phone number",标准标签,xbrli:stringItemType,xbrli:item,,duration,FALSE,TRUE
162357,c-ross,HierarchicalBondFundSubordinatedMember,分级债券基金，劣后级 [member],"Hierarchical bond fund, subordinated [member]",标准标签,nonnum:domainItemType,xbrli:item,,duration,TRUE,TRUE
162359,c-ross,EquityPriceRiskHeldByCompanyDirectlyPreferredSharesPubliclyIssuedByListedCompanyLineNumberAxis,权益价格风险，公司直接持有的，上市公司公开发行的优先股，行次 [axis],"Equity price risk, held by company directly, preferred shares publicly issued by listed company, line number [axis]",标准标签,xbrli:stringItemType,xbrldt:dimensionItem,,duration,TRUE,TRUE
162361,c-ross,LiquidityRiskAaaFinancialBondsIssuedByPolicyBanksAmountAfterConversion,流动性风险，政策性银行发行的AAA级金融债，折算后金额,"Liquidity risk, AAA financial bonds issued by policy banks, amount after conversion",标准标签,xbrli:monetaryItemType,xbrli:item,debit,instant,FALSE,TRUE
162364,c-ross,CounterpartyDefaultRiskAssetManagementProductsAbstract,CR10-交易对手违约风险，资产管理产品 [abstract],"CR10-Counterparty default risk, asset management products [abstract]",标准标签,xbrli:stringItemType,xbrli:item,,duration,TRUE,TRUE
162366,c-ross,BaseScenarioMember,基本情景 [member],Base scenario [member],标准标签,nonnum:domainItemType,xbrli:item,,duration,TRUE,TRUE
162368,c-ross,CashAndLiquidityManagementInstrumentsUnderSolvencyIIMember,偿二代下现金及流动性管理工具 [member],Cash and liquidity management instruments under Solvency II [member],标准标签,nonnum:domainItemType,xbrli:item,,duration,TRUE,TRUE
162371,c-ross,EquityPriceRiskStockQualifiedHedgingTypesOfStock,权益价格风险，股票（符合条件的套期保值），股票类型,"Equity price risk, stock (qualified hedging), types of stock",标准标签,sti:stockTypeItemType,xbrli:item,,instant,FALSE,TRUE
162388,c-ross,ExchangeRateRiskForeignCurrencyDenominatedAssetsLiabilitiesUnhedgedOrIneffectivelyHedgedRiskExposure,汇率风险，未套保及套保无效的外汇资产（负债），风险暴露,"Exchange rate risk, foreign currency-denominated assets (liabilities) unhedged or ineffectively hedged, risk exposure",标准标签,xbrli:monetaryItemType,xbrli:item,,instant,FALSE,TRUE
162390,c-ross,CityCommercialBankWithCapitalAdequacyRatiosAtAllTiersEntirelyMeetingRegulatoryRequirementsWealthManagementProductsOfCommercialBankMember,各级资本充足率全部达到监管要求的城市商业银行，商业银行理财产品 [member],"City commercial bank with capital adequacy ratios at all tiers entirely meeting regulatory requirements, wealth management products of commercial bank [member]",标准标签,nonnum:domainItemType,xbrli:item,,duration,TRUE,TRUE
162398,c-ross,EquityPriceRiskEquityAssetManagementProductsCannotBeLookedThroughAbstract,MR16-权益价格风险，无法穿透的资产管理产品，权益类 [abstract],"MR16-Equity price risk, equity asset management products cannot be looked through [abstract]",标准标签,xbrli:stringItemType,xbrli:item,,duration,TRUE,TRUE
162405,c-ross,CounterpartyDefaultRiskInfrastructureDebtInvestmentPlansRiskExposure,交易对手违约风险，基础设施债权投资计划，风险暴露,"Counterparty default risk, infrastructure debt investment plans, risk exposure",标准标签,xbrli:monetaryItemType,xbrli:item,,instant,FALSE,TRUE
162424,c-ross,NonLifeReinsuranceBusinessProportionalShortTermAccidentReinsuranceMember,非寿险再保险业务，比例短期意外险 [member],"Non-life reinsurance business, proportional short-term accident reinsurance [member]",标准标签,nonnum:domainItemType,xbrli:item,,duration,TRUE,TRUE
162426,c-ross,ExchangeRateRiskForeignExchangeForwardAssetsLiabilitiesIneffectivelyHedgedMinimumCapitalOfForeignExchangeForwardContracts,汇率风险，无效套保外汇远期资产（负债），外汇远期合约的最低资本,"Exchange rate risk, foreign exchange forward assets (liabilities) ineffectively hedged, minimum capital of foreign exchange forward contracts",标准标签,xbrli:monetaryItemType,xbrli:item,,instant,FALSE,TRUE
162432,c-ross,EquityPriceRiskAssetManagementProductsHoldingNumber,权益价格风险，资产管理产品，持仓数量,"Equity price risk, asset management products, holding number",标准标签,xbrli:decimalItemType,xbrli:item,,instant,FALSE,TRUE
162437,c-ross,CounterpartyDefaultRiskBankDepositsNameOfDepositTakingInstitutions,交易对手违约风险，银行存款，存款机构名称,"Counterparty default risk, bank deposits, name of deposit-taking institutions",标准标签,xbrli:stringItemType,xbrli:item,,instant,FALSE,TRUE
162445,c-ross,ExchangeRateRiskForeignCurrencyDenominatedAssetsLiabilitiesUnhedgedOrIneffectivelyHedgedBaseRiskFactor,汇率风险，未套保及套保无效的外汇资产（负债），基础因子,"Exchange rate risk, foreign currency-denominated assets (liabilities) unhedged or ineffectively hedged, base risk factor",标准标签,xbrli:pureItemType,xbrli:item,,instant,FALSE,TRUE
162447,c-ross,ItemsOfOtherReceivablesAndPrepaymentsAxis,其他应收款及预付款项的项目 [axis],Items of other receivables and prepayments [axis],标准标签,xbrli:stringItemType,xbrldt:dimensionItem,,duration,TRUE,TRUE
162453,c-ross,EstimatedCashInflowsOrOutflowsNonDiscountedMember,预期现金流入或流出（非折现） [member],Estimated cash inflows or outflows (non-discounted) [member],标准标签,nonnum:domainItemType,xbrli:item,,duration,TRUE,TRUE
162454,c-ross,ThirdQuarterAfterReportingDateMember,报告日后第三个季度 [member],Third quarter after reporting date [member],标准标签,nonnum:domainItemType,xbrli:item,,duration,TRUE,TRUE
162459,c-ross,EquityPriceRiskConvertibleBondTypesOfAssetsHeldAxis,权益价格风险，可转债，资产持有类型 [axis],"Equity price risk, convertible bond, types of assets held [axis]",标准标签,xbrli:stringItemType,xbrldt:dimensionItem,,duration,TRUE,TRUE
162468,c-ross,EquityPriceRiskShortPositionOfStockIndexFuturesOutOfEffectivenessAbstract,MR19-权益价格风险，股指期货空头（不符合有效性） [abstract],"MR19-Equity price risk, short position of stock index futures (out of effectiveness) [abstract]",标准标签,xbrli:stringItemType,xbrli:item,,duration,TRUE,TRUE
162473,c-ross,CounterpartyDefaultRiskForwardForeignExchangeContractsAndInterestRateSwapsForPurposeOfHedgingRiskExposure,交易对手违约风险，套期保值外汇远期和利率互换，风险暴露,"Counterparty default risk, forward foreign exchange contracts and interest rate swaps for purpose of hedging, risk exposure",标准标签,xbrli:monetaryItemType,xbrli:item,,instant,FALSE,TRUE
162474,c-ross,EquityPriceRiskUnlistedEquityInvestmentPlansProductName,权益价格风险，未上市股权投资计划，产品名称,"Equity price risk, unlisted equity investment plans, product name",标准标签,xbrli:stringItemType,xbrli:item,,instant,FALSE,TRUE
162475,c-ross,EquityPriceRiskStockQualifiedHedgingLineItems,权益价格风险，股票（符合条件的套期保值） [line items],"Equity price risk, stock (qualified hedging) [line items]",标准标签,xbrli:stringItemType,xbrli:item,,duration,TRUE,TRUE
162480,c-ross,CounterpartyDefaultRiskTrustPlansAdmittedValue,交易对手违约风险，信托计划，认可价值,"Counterparty default risk, trust plans, admitted value",标准标签,xbrli:monetaryItemType,xbrli:item,debit,instant,FALSE,TRUE
162491,c-ross,CounterpartyDefaultRiskEnterpriseBondsCorporateBondsRiskFactorOne,交易对手违约风险，企业债、公司债，特征系数一,"Counterparty default risk, enterprise bonds, corporate bonds, risk factor one",标准标签,xbrli:pureItemType,xbrli:item,,instant,FALSE,TRUE
162492,c-ross,AdmittedAssetsQuarterlyBriefing,认可资产，季度快报,"Admitted assets, quarterly briefing",标准标签,xbrli:monetaryItemType,xbrli:item,debit,instant,FALSE,TRUE
162493,c-ross,EnterpriseBondsCorporateBondsMember,企业（公司）债 [member],Enterprise bonds (corporate bonds) [member],标准标签,nonnum:domainItemType,xbrli:item,,duration,TRUE,TRUE
162498,c-ross,CounterpartyDefaultRiskOutwardReinsuranceAssetsModifiedCoinsuranceBusinessOfLifeInsuranceBusinessOrNot,交易对手违约风险，分出业务再保险资产，是否为寿险业务修正共保业务,"Counterparty default risk, outward reinsurance assets, modified coinsurance business of life insurance business or not",标准标签,xbrli:booleanItemType,xbrli:item,,instant,FALSE,TRUE
162521,c-ross,EquityPriceRiskConvertibleBondMinimumCapital,权益价格风险，可转债，最低资本,"Equity price risk, convertible bond, minimum capital",标准标签,xbrli:monetaryItemType,xbrli:item,,instant,FALSE,TRUE
